original,Malith,Abhaya
අනුර,යඅනුර,අනුර
කුමාර,කුමාර,කුමාර
තොටහේවාගේ,තොටහේවාගේ,තොටහේවාගේ
මධුෂිකා,මධුෂිකා,මධුෂිකා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දේසත්ප්‍රිය,දේසත්ප්‍රිය,ඞසඈදේසත්ප්‍රිය
ඉෂානි,ඉෂානි,ඉෂානි
සුදුවැලි,සුදුවැලි,සුදුවැලි
රංදික,රිංජික,රෘදික
මලන්,මලන්,ඞමලන්
චන්ද්‍රරත්න,ච්න්දුරත්න,චන්දරත්න
ලවකුමාර්,ඞලවබකුමාර්,ඞඈලවකුමාරං
රූපසිංහ,රූපසිංහ,රූපසිංහ
අජ්මල්,අජ්මල්,අජ්මල්
සුබසිංහ,සුබසිංහ,ඈසසුබසිංහං
සුගේනියා,සසුගේනියා,සුගේනියා
කුමාර,කුමාර,කුමාර
පරපාමුල්ලෙ,පරපාමුල්ලෙ,පරපාමුල්ලෙ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රිසපන්,රිසපන්,රිසපන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දිලුෂා,දිලුපමා,දිලුනා
බරන්දන,බරන්ද්‍රන,බරන්දන
චතුර,චතුර,චතුර
නසීර්,නසීර්,නසීර්
මියුරු,මියුරු,මියුරු
දේශප්‍රිය,ඬඉදේශප්ශ,දේශප්‍රිය
උඩුවිල,උවුවිල,උඩුවිල
පියුමි,පියුම්,වියුම්
ගෙදර,ගෙදර,ගර
ජාලත්,ජාලත්,ජාලත්
තිනිපිටි,ඉචිනිපිටි,තිනිපටි
විදානලාගේ,විදානලාගේ,විදානලාගේ
ගුණසීල,ගුණසීල,ගුණසීල
ප්‍රනාන්දු,රඅ්‍රනාන්ද්‍රා,ප්‍රනාන්දු
එඩ්වඩ්,වීඩ්වඩ්,එඩ්වඩ්
ශාන්ති,ඞශාන්ති,ශාන්ති
ගමගේ,ගමගේ,ගමගේ
කෝදාගොඩ,කෝදාගොඩ,කෝදාගොඩ
මොහමඩ්,මොනමඩ්,ඞඬහමොහමඩ්
සිපායා,සිපායා,සිපායා
මජිඩ්,මපීඩ්ි,මඑඞඩ්
තක්ෂිලා,තක්‍ෂිලා,ඞසඡතක්ෂිලාං
සමරපාල,සමරපාල,ඈසමරපාල
මුහම්මදලියාර්,මුහම්මදලියාර්,මුහම්මදලියාර්
අෂේන්,අෂේන්,අෂේන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ලේනදුව,ලේනදුව,ඞඛලේනද්‍රව
ගුනරත්න,ගුනරත්න,ගුනරත්න
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
තරිඳු,අරදු,තර්දු
නායකසේන,නායකසේන,නායකසේන
රාජේන්ද්‍ර,ඇජරාජේන්ද්‍රං,ඞරාජේන්ද
විජේබංඩාර,විළේබංඩාර,විපේබංඩාර
නාමලී,නාමලී,නාමලී
ප්‍රසාද්,ප්‍රසාද,ප්‍රසාද්
රත්නායක,රත්නායකං,ඞරත්නායකත
නිලෝෆා,නිලෝෆගා,ඞනිලෝෆා
පියුමි,පියුමි,ජියුම්ි
පටබැදිගේ,පටබැදිගේ,පටබැදිගේ
ආරක්ක්‍යයම්,ආරක්ක්‍යයම්,ආරක්ක්‍යයම්
තුෂාන්,තුෂාන්,තුෂාන්
කරුණානායක,කරැණානායක,කරුණානායක
නිසංසලා,නිසංසලළා,ඞනිසංසලා
මධුසංඛ,මධුසංඛ,ශමධුසුබ
ශ්‍යාමලි,ශ්‍යාමමි,ශ්‍යාමලි
ඇන්ටන්,ඇන්ටන්,ඞසඇන්ටන්
මිනිතන්ත්‍රී,මිනිතන්ධ්‍ර්‍රී,හමිනිතන්ත්‍රී
මහේස්වරන්,මහේස්චරන්,හමහේස්වරන්
කෝරලේගේ,කෝරලේගේ,කෝරලේගේ
ගජවීර,ආපච්ච්,ගජවීර
ඩයනා,ඩයනා,යචයනා
මුහමඩ්,මුහමඩි,මුහමඩ්
ගමගේ,ගමගේ,ගමගේ
මධුෂංක,මධුරෙක,මධුගකොෝ
නවරත්න,නවරත්න,නවරත්න
ආරච්චි,ආරච්චි,ආරච්චි
අලුත්ගේ,අලුත්ගේ,අලුත්ගේ
කුමාරි,බමාරි,කුමාරි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දමයන්ති,දමයන්ති,දමයන්ති
නිසාර්,ඉනිසර්,නිසාර්ං
ආකිලා,ආඛ්ලා,ගආකතිලා
කුසුම්ලතා,කුසුම්ලලා,කුසුම්ලතා
ගෙදර,ඞඝගෙදර,ගෙදර
දිනේෂ්,දිනේෂ්,දිනේෂ්
ඉස්මාලෙබ්බේ,ඉස්මාලෙබ්බේ,ඉස්මාලෙබ්බේ
ඛේමාලි,බේමාලි,ඛේඞබේමාලි
රත්නකලා,රත්නකලා,ඞශජරත්තකලා
දේවගේ,දේවගේ,දේවගේ
හින්ගේ,ඞසභින්ගේ,හින්ගේ
මධුසංඛ,මධුසංඛ,ඞමධුසංඛ
මධුකාන්තිකා,මබධුකාන්තිකා,මධුතාන්තිකා
නිසංසලා,නිසංසලා,නිසංසලා
විජේකෝන්,චිපේකෝන්,විජේකෝන්
මේඝවර්ණා,මේඝවර්ණා,මේඝවර්ණා
ලලිතා,ළලිතා,ඞේසඞලලිතා
ජයසිරි,ජයසිථ,ජඒයසිරි
ප්‍රියශාන්ත,පියශාන්ත,ප්‍රියශාන්ත
රාජරත්න,රාජරත්න,රාජරත්න
ලලිත්,ලලිත්,ඛඞේඞඨලලිත්
සංදීපිකා,සිංරිපිඛා,ඞඝසංදීපිකා
හන්දි,නන්ද්‍ර,හන්දි
ලතිෆ්,ලතීෆ්,ලතිෆ්
කුරුප්පු,බුරුප්පු,කුරුප්පු
සසන්කා,සසන්කාං,ඞසසන්කා
මදුශංක,මතමදුශංක,මදුසංක
මධුසංඛ,මධුසංඛ,ඛඞේඞමධුසංබඛ
ජයසූරියගේ,ජයසූරියගේ,ජයසූරියගේ
හෙට්ටි,හෙට්ටි,ඞඛසෙට්ටි
චතුරංගනී,චතුරංගනී,චතුරංගනී
කුමාරි,බමාරල,කුමාරි
සමරතුංග,සමරතාංග,ඞඈසමරතුංග
දමිත,ඉදුම්ප,දමිත
හෙනරත්ගේ,හෙනරත්ගේ,හෙනරත්ගේ
විජේසිංහ,විජේසිංන,විජේසිංහ
කුෂාන්ත,කූෂාන්තන,කුෂාන්තා
කුමාරි,කුමාර,ඛඬඝකුමාරි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ගෙදර,ගෙදර,ගෙදර
මලිදුව,මලිදුව,මලිදුවු
සංජීව,සංජීව,සංජව
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මධුවන්ති,හමධුචන්නි,ඞහමධුචවන්ති
ස්වර්ණමාලි,ස්වර්ණමාලි,ස්වර්ණමාලි
රත්නායක,රත්නායක,රත්නායක
පනාවැන්නේ,පනාවැන්නේ,පනාවැන්නේ
දිල්ශි,දිල්ශි,දිල්යි
ගනේෂන්,ගනේෂන්,ගනේෂන්
ඇල්ලේ,ඇල්ලේ,ඇල්ලේ
මුකුතෆා,මුකූුතෆෆා,මුකූතලා
ඩිලක්ෂනා,ඩිලක්ෂනා,ඩිලක්ෂනා
මධුසංක,මධුසංක,ඞමධුසංක
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
හේමවංශ,හේමවංශ,ඞහේමවංශ
උඩගෙදර,උඩගෙදර,උඩගෙදර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රාධාලඩ්චුමි,රාධාලඩ්චුම්,රාධාලඩ්චුම්
‍ප්‍රියන්ත,ප්‍රියන්න,ප්‍රියන්ත
දේවයලාගේ,දේවයලාගේ,දේවයලාගේ
අස්ලම්,අස්ලම්,ඛේසඞශඅස්ලම්ං
කන්දයියා,කන්දයියා,කන්දයියා
රංගේ,රංගේ,රංගේ
මුස්ටාක්,මුස්ටාක්,මුස්ටාක්
තලහිටිය,ඞතලඞභිටිය,ඞතලහිටිය
අස්මියා,ශජඅස්මියා,ේඞඅස්මියා
විස්වනාදන්,විස්වනාදන්,විස්වනාදන්
සේරම්,ේසඞඔඋඨශසේරම්,සේරම්
ශ්‍යාමලී,ශ්‍යාමමීි,ශ්‍යාමලී
මතෙස්,ේඞමතෙස්,ඞඬශමතෙස්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නුවන්,නුවන්,නුවන්
විදානලාගේ,විදානලාගේ,විදානලාගේ
කන්දයියා,කන්දයියා,කන්දයියා
හේරත්,නේරත්,හේරත්
දේවලාගේ,දේවලාගේ,දේවලාගේ
ජයසේකර,ජයසේකර,ජයසේකර
දසනායක,දසනායක,දසනායක
ඉරුදයනාතන්,ඉරැදයනාතන්,ඉරුදයනාතන්
දසනායක,අසනායකය,දසනායක
චතුරංග,චතුරංග,ඛඞඇචතුරංග
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
අධිකාරි,අධිකාර,අධිකාරි
මධුමාලි,මධුමාලි,ඛඞසඞඡමධුමාලි
හංසිනී,ඞහංසිනී,හංසිනීි
මධුසංඛ,මධුසංඛ,ඛඞසඇමධුසංබඛ්
වීරසිංහ,චිරසිංනහ,වීරසිංහ
සඳමාලි,සඳමාලි,ඛේසඞසඳමාලි
කලුමරක්කලගේ,කලූමරක්කලගේ,කලූමරක්කලගේ
සෙව්වන්දි,සෙව්වන්දිමං,සෙව්වන්දි
අංගොඩ,අංගොඩ,අංගොඩ
චන්දන්,චන්දන්,චනදන්
ජයමාලි,ජයමාලි,ඞජයමාලි
කල්‍යානවතී,කල්‍යානවතී,කල්‍යානවතී
අහමඩ්,අහමඩ්,ඛෞඞඛඞඅගමඩ්
නිරෝධ,නිරෝධ,නිරෝධ
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
උඩුවලේ,උඩුවල්,ඞඛඋඊඩඬුවලේ
කුමාර්,කුමාර්,කුමාර
කලුවහුම්පුර,කළලූවහුම්පුර,කලුවහුම්පුර
සදනා,සඳනා,සඳනා
බංඩාර,බංඩාර,බංඩාර
නන්දාවති,නන්දාවනි,ඞහනන්දාවති
චන්ද්‍රා,ංචින්දා,චත්දා
නෆීෂා,නෆීමා,නවිෂා
ගුරුගේ,ගුරුගේ,ගුරුගේං
ලද්දු,ලදුදු,ථද්දුං
කුමාර,කුමාර,කුමාර
මරියදාසන්,හතමර්යදාසන්ං,මරියදාසන්ං
කුමාරි,බමාර,කුමාරි
මිහිදුකුලසූරියගේ,මිහිදුඛලසූරයගේ,මිහිදුකුලසූරියගේ
ෂම්රුත්,මම්රැත්,ෂම්රුත්
චමෝදි,ච්මෝද්‍රි,චමෝදි
සුබ්‍රමනියම්,සුබ්‍රමනියම්,සුබ්‍රමනියම්
වසන්ති,ේඞඝඉවචසන්ති,වසන්ති
මධුශාන්,ඞඝමධුශාන්,මධුශාන්
රමල්කා,රමල්කා,රමල්කා
හසන්,හසන්,ගසන්
කනහැර,කනහනැර,කනහැර
කඩදුන්නලාගේ,කඩදුන්නලාගේ,කඩදුන්නලාගේ
ටිකිරි,චටිබ්ර්,විතර
සුදේව,හුදේව,සුදේව
තිලකරානි,නිලකරානි,තිලකරානි
රංජනී,රංජනී,රංජනී
දිනේෂ,දිනේෂ,දිනේෂ්
නෙළුම්දේවි,නෙළුම්දේවි,හනෙළුම්දේවිට
ගිම්හානි,ගිම්හානි,ඞගිම්ගානි
අචින්ත,ඞඈඅචින්ත,අචින්ත
ජයසූරිය,ජයසූරය,ජයසූරිය
තනුජා,බනුපා,තතුරා
රාලලාගේ,රාලලාගේ,රාලලාගේ
ඈන්රූබිනි,ඈන්රෑබිනි,ඇන්රුබීනි
වතුපොල,ඞචතුපොල,චතුපොල
ගෙදර,ගෙදර,ගෙදර
ජීවන්ත,පීචන්තන,ජීවන්ත
අදිකාරි,අදිකාරට්,අදිකාරි
වැදිගේ,ඞඨවැදඳගේ,වැදිගේ
සරෝජා,ඞඉසරෝජා,අසරෝජා
සමරසිංහ,සමරසිංහ,සමරසිං
කහටපිටිය,කහටපිටිය,කහටපිටිය
අභිෂේකා,අභිෂේකා,අභිෂේකා
ගොල්ලේ,ඞගොල්ලේ,ගොල්ලේ
මොහම්මදු,මොනම්මටු,මොහම්මද්‍රු
සාරංගිකා,සාරංගිකා,සාරංගීකා
දිනේෂ්,ඞඉදිනේෂ්,දිනේෂ්
සුවිනීතා,සුවිනීතා,සුවිනීතා
ගෝමස්,ගෝමස්,ගෝමස්
තීබදයාලන්,තීබදයාලන්,තීබදයාලන්
විදානගම,ඞවිදානනම,විදානගම
හසීම්,ඬඞභසිම්,ඛඞඨඝගහගසීම්
ප්‍රියන්තා,ප්‍රියන්තා,ප්‍රියන්තා
ඩිලන්ත,ඞඩිලන්න,ඛඞඬඩ්ලන්ත
කුමාර,කුමාර,කුමාර
සම්සුදීන්,සම්සුදීන්,ඛඞසඝසම්සුඳීන්
කමල්,කමල්,කමල්
නිසංසලා,නිසංසළා,නිසංසලා
ඇලෙස්ටර්,ඇලෙස්ටර්,අඇලෙස්ටර්ටං
යෝගේන්ද්‍රන්,යෝගේන්ද්‍රන්,යෝගේන්දුන්
දිලාන්,දිලාන්,දිලාන්
ලෝකුරුගෙයි,ලෝකුරැගෙයි,ලෝකුරුගෙයි
මිල්ලගහගේ,මිල්ලගනගේ,මිල්ලගහගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
විතාරණ,විතාරණ,විතාරණ
ඉන්ද්‍රජිත්,ඞසඉමන්ද්‍රජපින්,ඉන්දජිත්
සඳලි,සඳලි,ඞඉඔසඳලි
වන්නිනායක,වන්නිනායක,චන්නිනායක
රණ්බංඩාගේ,රණ්බංඩාගේ,රණ්බංඩාගේ
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
වලව්වේ,චලව්වේ,වලව්වේ
සේනාරත්න,සේනාරන්න,සේනාරත්න
දසනායක,දසනායක,දසනායක
කට්ටාඩිගේ,කට්ටාඩ්ගේ,කට්ටාඩිගේ
පබසරී,පබසර්,එබපරි
කරුණාරත්න,කරැණාරත්න,කරුණාරත්න
සන්දිරිගම,සන්දිරිගම,සන්දිරිගම
සුනිල්,සුනිල්,සුනිල්
ජයසේන,ජයසේන,ජයසේන
සෙල්ලයියා,සෙල්ලයියා,සෙල්ලයියා
ෆර්නාස්,ෆර්නාස්,ෆර්නාස්
හුසේන්,හුසේන්,ඞසඨගුසේන්
මුහම්මද්,මුහම්මද්,ඈශමුහම්මද්
වික්‍රමසිංහ,වික්‍රමසිංහ,වික්‍රමසිං
හිටිහාමිලාගේ,හිටිහාම්ලාගේ,හිටිගාමිලාගේ
මාලින්,ඞඉමාලින්,මාලින්
මධුෂිකා,ඞමධුෂිකා,මධුෂිකා
දීප්තිකා,දීප්ඛ්කා,දීිප්නතිකා
ජෙගසිංගම්,ජෙගසිංගම්,ජෙගසිංගම්
කුසුමාවතී,කුසුමාවනී,කුසුමාවතී
දිල්රුක්ෂි,දිල්රැක්ෂි,දිල්රුක්ෂි
බ්‍රිජට්,බ්‍රිරටට්,බ්‍රිපට්
කීර්තිකා,කීර්නිකා,කීර්තිකා
සුභසිංහ,සුනසිංහණර,ඞඨසුභසිංහ
ඉන්දික,ඉන්දිකා,ඉන්දිකා
දුලාමනී,දුලාමනී,දුලාමනී
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
දිසානායක,දිසානායක,දිසානායක
කනගරත්තිනම්,කනගරන්තිනම්,කනගරත්තිනම්
චතුරාංගනී,චතුරාංගනී,චතුරාංගනී
මහේෂා,මහේෂා,මගේෂා
නිමල්,නිමල්,නිමල්
ගම්ලත්ලාගේ,ගම්ලන්ලාගේ,ගම්ලත්ලාගේ
වීරසිංහ,වීරසිංහ,වීරසිංහ
කජුගහවත්ත,කපුගහවන්ත,කජුශහවත්ත
නිසික,නිසික,නිසික
ධර්මවර්ධන,ධර්මවර්ධන,ධර්මවර්ධන
දුල්වල,දුල්වලා,දුල්වල
වත්තේ,ඞචත්තේ,වත්තේ
වසුන්දරා,ඇචසුන්දරා,ඈවසුන්දරා
අශෝකා,අශෝකා,අශෝකා
රවුස්ඩීන්,රවුස්ඩින්,රවුස්ඩීන්
අන්සෙලාම්,අන්සෙලාම්,අන්සෙලාම්
වික්‍රමපාල,චික්‍රමපාළල,ඞඇචික්‍රමපාල
මුදියන්සෙලාගේ,මුදියන්සෙලාගේ,මුදියන්සෙලාගේ
මරියන්,මරයන්,මරියන්
සත්ප්‍රසාදන්,සත්ප්‍රසාදන්,සත්ප්‍රසාදන්
පුෂ්පිකා,පුෂ්පිකා,ඛඞපුෂ්පිකා
ධම්මරතන,ධම්මරතන,ධම්මරතන
ධරුමලිංගම්,ධරැමලිංගම්,ධරැමලිංගම්
කහන්දොලගේ,කහන්දොලගේ,කහන්දොලගේ
ලක්මාල්,ලක්මාල්,ඞලක්මාල්
වල්ගම,ඞචල්ගම,චල්ගම
රාලලාගේ,රාලලාගේ,රාලලාගේ
තිලකරත්න,තිලකරත්න,තිලකරත්න
රත්නායක,රත්නායක,රත්නායක
මධුරාංගනී,මධුරාංගනී,මධුරාංගනී
අන්දරලාගේ,අන්දරලාගේ,අන්දරලාගේ
රන්හලුගේ,රන්නලූගේ,රන්හලූගේ
සන්තියාපිල්ලේ,සන්තියාපිල්ලේ,සන්තියාපිල්ලේ
මහකුඹුර,මහනකුඹුර,මහකුඹුර
අත්තනායක,අත්තනායක,අත්තනායක
ධනුෂ්ක,ධනුෂ්ඛ,බිනුෂ්ක
කරඳන,කරඳන,කරඳනං
සිම්රාන්,සිම්රාන්,සිම්රාන්
රාලහාමි,රාලහාමි,රාලහාමි
පේදුරු,පේදුරු,පේදුරු
සිල්වා,සිල්වා,ඞඝසිල්වා
විජේසිංහ,විජේසිංගස,ඞවිපේසිංහ
අරාසි,අරාසි,අරාසි
කුමාරි,කුමාර,කුමාරි
විතාරන,චිතාරරන,චිතාරන
යෝගනායගී,යෝගනායගී,යෝගනායගී
ලලිත්,ලලිත්,ලලිත්
මාළුමගේ,මාළුමග්,මාළුමගේ
ජයකොඩි,ජයකොඩි,ජයකොඩි
මුහම්දිරම්,හමුහම්දුිරම්,හමුහම්දිරම්
විජේසිංහ,ඞඈඅචිපේසිංහ,ඞඇඉවිජපේසිං
හේවාවඩුගේ,හේවාවඩුගේ,හේවාවඩුගේ
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
කොටුවේ,කොටුවේ,කොටුවේ
ජීවදාස්,පජීවදාස්,රජිවදාස්
රවීන්ද්‍ර,ඊවරිනද,රවින්ද
නාලිනි,නාලිනී,නාලිනී
උනාපාන,උනාපාන,ඇඉඋනාපාන
සුසන්ත,සුසන්න,ඞඨඋසුසන්ත
සිල්වා,සිල්වා,සිල්වා
දොරේසාමි,දොරේසාම්,දොරේසාමි
ප්‍රනාන්දු,ළනාන්ද්‍රු,ප්‍රනාන්දු
ඉෆ්කාන්,මෆ්කාන්,ඞඉෆ්කාන්
ඉරේෂ්,ඉරේෂ්,ඉරේෂ්
ලලිත්,ලලිත්,ලලිත්
වීරසිං,ංවීරසිය,වීරසිං
මුහම්මදු,සමුනම්මටු,ඛඞමුහම්මදු
ප්‍රේමසිරි,ඛඞඈඉඑ්‍රේමසිට,ප්‍රේමසිරි
නිල්මිණි,ඞනිල්මිනි,නිල්මිනි
ආරච්චි,ආරච්චි,ආරච්චි
දිවූප,දිවුපු,මදිවුප
තිරිමග,ඬඞඉතිරමග,නිරි
සුසප්පිල්ලෙයි,සුසප්පිල්ලෙයි,සුසපපිල්ලෙයි
ප්‍රභාත්,ප්‍රහමාත්,ප්‍රහාත්
අලියාර්,අලියාර්,අලියාර්
නඩේෂන්,නඩේෂන්,නඩේෂන්
මදරසිංහගේ,මදරසිංහගේ,මදරසිංගගේ
හබුරුගල,නබුරැගල,හබුරුගල
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේං
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
රාජපක්‍ෂ,රාජපක්ස,රාජපක්සකු
රුද්‍රිගු,රැදුනු,රදිශග
පැතුම්,පැතුම්,පැතුම
අත්තනායක,අත්තනායක,අත්තනායක
ආනන්තරාජා,ආනන්තරාජා,ආනන්තරාජා
ඉල්සාන්,ේඞඵේසාන්,ඞඉල්සාන්
පන්ඩාන්,පන්ඩාන්,පන්ඩාන්
නාලනී,නාලනී,නාලනී
මුදලිගේ,ඞමුදුලිගේ,ඞඝමුදලිගේ
උදිත,උෑතමු,දෑත
පෞසියා,ඞඋපෞසියා,ඞශපෞසියා
සුජිපා,සුළපා,සුජිපා
සිල්වා,සිලවා,සිල්වා
ගමගේ,ගමගේ,ගමගේ
රන්බංඩාගේ,රන්බංඩාගේ,රන්බංඩාගේ
ලකියාර්,ලකියාර්,ඛඞලකියාර්
හැරියට්,ඞනැරියටි,හැරියට්
රාජපක්‍ෂ,රාජපක්ත,ඈඋරාජපක්ත
සීනිතම්බි,සීනිනම්බ්,සීනිතම්බ්
හංසිල,හංසිල,ෞඞඛගහංසිල
කුමාරන්,බුමාරන්,කුමාරන්
ඇල්ලේ,ඇල්ලේ,ඇල්ලේ
රත්නායක,රත්නායක,ඈඅඟරත්නායක
ගෙදර,ගෙදර,ගෙදර
යෝගේස්වරන්,යෝගේස්වරන්,යෝගේස්වරන්
නම්බි,නම්බි,නම්බ්
ප්‍රභාත්,ප්‍රභාත්,ඛඞඇප්‍රභාත්
අම්ම්බිගායි,අම්ම්බ්ගායි,අම්ම්බිගායිට
බිසෝමැණිකේ,බිසෝමැණිකේ,බිසෝමැණිකේං
වර්ණකුලසූරිය,වර්ණඛුලසූර්ය,වර්ණකුලසූරිය
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
ප්‍රියදර්ශන,ප්‍රියදර්ශන,ප්‍රියදර්ශන
දේවරාජ්,දේවරාජ්ි,දේවරාජ්
චුලපන්ථකාලංකාර,චුලපන්ථකාලංකාර,චුලපන්ථකාලංකාර
ඉබ්‍රාහීම්,ඞේඞඉබබ්‍රාහ්ම්,ඉබ්‍රාහ්ම්
මාරසිංහ,මාරසිංහ,ඞඝමාරසිං
ජේසුරත්නම්,ජේසුරත්නම්,පේසුරත්නම්
මහබල,හතමහබල,මහගබල
අශෝකන්,අශෝකන්,අශෝකන්
ප්‍රියංගිකා,ප්‍රියංගිකා,ප්‍රියංගිකා
චතුරිකා,චතුරකා,චතුරිකා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
ජයසේකර,ජයසේකර,ජයසේකර
ගලබඩගේ,ගලබඩගේ,හශගලබඩගේ
මහරඹේ,ඞශමහරමේ,ඞමහරඹමේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දිසානායක,දිසානායක,දිසානායක
සඳරුවන්,ඞඇසඳරුවන්,සඳරුවන්
කට්ටඩිලාගේ,කට්ටඩිලාගේ,කට්ටඩිලාගේ
යාසිර්,යාසිර්,යසාසිර්
හේරත්,ඞනේරත්,හේරත්
සමන්,සමන්,සමන්
සේඇත්,සේඇත්,සේඇත්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දිල්හානි,දිල්හානි,දිල්හානි
චමින්ද,චම්න්දා,චඑචමින්දා
දමයන්ති,දමයන්ති,දමයන්ති
තිනෝජන්,තිනෝජන්,තිනෝජන්
ජයසේන,ජයසේන,ජයසේනං
ඉසුරු,ඉසුරු,ඉසුරු
රත්නසිංහ,රත්නසිංහ,රත්නසිංහ
ජයරත්න,පියරත්න,ජයරත්න
දුවගේ,දුවන්,දුවගේ
කොන්තසිංහ,කොන්තසිංහ,කොන්තසිංහ
මධුසංක,මධුසංක,මධුසංක
රුද්‍රිගු,රිදීම,රැඳග
මුත්තයියා,මුත්තයියා,මුත්තයියා
උක්කු,උබ්ඩඛ,එකකු
ගුණසේකර,ගුණසේකර,ගුණසේකර
රාජපක්‍ෂ,රාජපක්ත,රාජපක්ත
බොරලැස්ස,බොරලැස්ස,බොරලැස්ස
ලක්‍ෂිකා,ලකක්‍්ෂකා,ේඞලක්ෂිකා
නිලන්තිගේ,නිලන්තිගේ,නිලන්තිගේ
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනානද්‍ර
ගෙදර,ගෙර,ගෙර
මුත්තලි,මුත්තලි,මුත්තලි
මධුෂා,මධුෂා,මධුෂා
සල්ගාදු,සල්ගාදු,ඞසල්ගාදු
සුමනදාස,ඈසුමනදාස,සුමනදාස
රාදේන්,රාදේන්,රාදේන්
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
නවෝද්‍යා,නවෝද්‍යා,නවෝද්‍යා
වට්ටාගොඩගේ,චට්ටාගොඩගේ,වට්ටාගොඩගේ
තිලිනි,නිලිනි,තිලිනි
බබුන්ගේ,ඞසබබුන්ගේ,සඋඑබබුන්ගේ
ගමගේ,ගමගේ,ගමගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රසාංජන,රසාංජයනා,ඞසඨඊරසාංනන
විමලසේන,වචිමලසේන,විමලසේන
අබ්දුල්,අබ්දුල්,අබ්දුල්
ජයවීර,්පියවර,ජයවීර
සූරිය,සූවය,සුරිය
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
යශෝධරා,යශෝධරා,යශෝධරා
දිසානායක,දිසානායක,දිසානායක
චතුරංග,ඞචතුරංග,චතුරංග
සින්නත්තම්බි,සින්නත්තමබි,සින්නත්තම්බි
‍ප්‍රියන්තා,ප්‍රියන්ත,ප්‍රියන්තා
පැලෑන්දලියනගේ,පැලෑන්දලියනගේ,පැලෑන්දලියනගේ
දුලාශනි,ඛඞසඇදුලාශනිී,දුලාශනිී
චන්දන,චන්නන,චන්දන
මුදියන්සේලෑ,මුදියන්සේලද,මුදියන්සේලැ
ශාන්ති,ඞඉනාන්ති,ශාන්ති
හේෂාන්,ඞනේෂාන්,හේෂාන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
කමලදාස්,කමලදාස්,ඞකමලදාස්
ලක්රුවන්,ලක්‍රරැවන්,ලක්රුවන්
රේණුකා,රේණුකා,ඞරේණුකා
මොහමඩ්,මොහමඩ්,මොහමඩ්
මාලිකා,මාලිකා,සඉමාලිකා
වාසල,චාසල,වාසල
හෙට්ටිහේවාගේ,හෙට්ටිහේවාගේ,හෙට්ටිහේවාගේ
උදේශ්,උදේශ්,උදේශ්
පටබැඳිගේ,පටබැඳිගේ,පටබැඳිගේ
අලකොල,අලකොළල,අලකොල
ටිකිරි,ටිකිර්,විතරි
ලියනගේ,ලියනගේ,ලියනගේ
පතිරණගේ,පතිරණගේ,පතිරණගේ
අමරජිත්,අමරපිත්,ඛඞසඇඅමරජිත්
සුරේඛා,සුරේධා,සුරේඛා
දිසානායක,දිසානායක,දිසානායක
ලියනගේ,ලියනගේ,ලියනගේ
වීරක්කොඩිගේ,වීරක්කොඩිගේ,වීරක්කොඩිගේ
ලෝපනා,ල්‍රෝපනා,ේඞඝලෝපනා
