original,Malith,Abhaya
හෙට්ටිආරච්චි,හෙට්ටිආරච්චි,හෙට්ටිආරච්චි
මහරඹේ,මහරඹේ,මහරගේ
ත්‍යාගරාසා,ත්‍යාගරාසා,ත්‍යාගරාසා
කමනි,කමනි,කමනි
අබේසිංහ,අබේසිංහ,ඞඅබේසිං
චන්ද්‍රලතා,වචන්ද්‍රලතා,චන්දලතා
ජෝශප්,පෝප්,ජෝශප්
විජේරත්න,විජේරත්න,විජේරත්න
උමංදිකා,උමංදිකා,උමංදිකා
රාල්ලලාගේ,රාල්ලලාගේ,රාල්ලලාගේ
ආරච්චිගේ,ආරච්චිගේ,ආරච්චිගේ
සැම්සන්,සැමිසන්,ඞඇසැම්සන්
ජනිත,පනත,ජතිත
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
සුජානි,සුජානි,සුජානි
සන්දාදරගේ,සන්දාදරගේ,සන්දාදරගේ
බලාපුවඩුගේ,බලාපුවඩුගේ,බලාපුවඩුගේ
පසිඳු,පසිඳු,පසිදු
වේරංග,වේරන,වේරංග
මධුෂාන්,ඉම්ධුෂාන්,මධුෂාන්
චන්ද්‍රිකා,චන්ද්‍රිකා,චන්දිකා
එදිරිසිංහ,වචිදිරිසිංග,එදිරිසිහ
රන්දිමා,රන්දුමා,ර්න්දීමා
අතුරුලිය,අතුරැලිය,අතුරුලිය
මධුක,මධුක,ඞවමධුක
සුබසිං,ඞසුබසිං,සුබසිං
පලවෙනි,පලවෙනි,පලවෙනි
ෆාතිමා,ෆාබ්මා,ෆාතිමා
මීදෙනියලාගේ,මීදෙනියලාගේ,මීදෙනියලාගේ
නිපුනි,නිපුනි,එනිපුනි
සුමිත්,සුම්ත්ං,සුමිත්
සුරියරත්න,සුරයරත්න,සුරියරත්න
උපනන්ද,උපනන්ද,උපනන්ද
පත්ම,ංපත්ම,පත්ම
එරික්,වරල්,එරික්
කුමාර,ඬඈකුමාර,කුමාර
නොයෙල්,නොයෙල්,නොයෙල්මං
කාරියවසම්,කාර්යවසම්,කාරියවසම්
කොඩිකාරගේ,කොඩිකාරගේ,කොඩිකාරගේ
මධුසංඛ,මධුසංඛ,මධුසංබ
පේඩිගේ,ධපේඩිගේ,පේඩිගේ
‍ප්‍රියන්ත,ප්‍රියන්න,ප්‍රියන්ත
සෙනෙවිරත්න,සෙනෙවිරත්න,සෙනෙවිරත්න
ලක්ෂාන්,ලක්‍ෂාන්,ලක්ෂාන්
මරියනායගම්,මරයනායගම්,මරියනායගම්
චමිලා,චම්ලා,චමිලා
බිර්සාම්,බිර්සාම්,බිර්සාම්
අබ්දුල්,ිබ්දුල්,අබ්දුල්
සියඹලාගහවත්තේ,සියඹලාගහවන්තේ,සියඹලාගහවත්තේ
ෂිම්රාන්,ෂිම්රාන්,ෂමිම්රාන්
අරුණ,අරුණ,අරුණු
හබීබු,එබ්බු,හබ්බු
පාලිත,පාලිත,පාලිත
මනෝරි,ඞඔමනෝර,තෝරි
වික්‍රමසේකර,වික්‍රමසේකර,ංවික්‍රමසේකර
කව්වා,කව්වා,කව්වා
හේවදුරගේ,හේවදුරගේ,හේවදුරගේ
රත්නසේකර,රත්නසේකර,රත්නසේකර
කුමාර,කුමාර,කුමාර
මහියංගනේ,මහියංගන්ේ,හශමහියංගනේ
සිරිවර්ධන,සිරවර්ධධයා,සිරිවර්ධන
රන්මාල,රන්මාල,ඞඨරන්මාල
මුදිත,මුදුතු,මුදිත
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
කුමාරි,කුමාර,කුමාරි
සුමිත්,සුමිත්,සුමිත්
ජයසේකර,ජයසේකර,ජයසේකර
සැල්වින්,සැල්වින්,සැල්වින්
මදූෂ,මදූගාං,මදුෂ
කල්පනි,කල්පනි,කල්පනි
කලෙයිවානි,කලෙයිවානි,කලෙයිවානි
බර්නාඩ්,බරනාඩ්,බර්නාඩ්
නිස්තාර්,නිස්තාර්,ඞනිස්තාර්
කරුවා,කරුවා,තරුවා
කුසුම්,කසුම්,කුසුම්
මොහමඩ්,මොහමඩ්,මොහමඩ්
ඉමල්කා,මෙල්කා,ඉමල්කා
නවෝදන,නවෝදන,නවෝදන
කුමාර,කුමාර,කුමාර
ෂවීන්,පවින්,යෂවීන්
ඉඩන්ගෙදර,ඉඩන්ගෙදර,ඉඩන්ගෙර
ප්‍රිසාන්ත්,ප්‍රිසාන්ත්,ප්‍රිසාන්ත්
හේමන්ත,හේමන්ත,ඞගේමන්ත
දිලීප්,දිලිප්,දිලීප්
උක්වත්තගේ,උක්වත්තගේ,උක්චත්තගේ
වන්නිනායක,චන්නිනායක,වන්නිනායක
මයුරදන්,ේඈඞමයුරදුන්,මයුරැන්
උපේක්‍ෂා,උපේක්පා,උපේක්‍ෂා
පද්මිණී,ඬඞඉඞපද්මිම්,පද්ම්ම්
තරංග,තරංග,තරංග
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ලවන්ගා,ඞලචන්ගා,ලවන්ගා
වන්නිපුරගේ,වන්නිපුරගේං,වන්නිපුරගේ
සුරේෂ්,සුරේෂ්,සුරේෂ්
සිල්වා,සිල්වා,සිල්වා
දිසානායක,දිසානායක,දිසානායක
ආච්චිගේ,ආච්චිගේ,ආච්චිගේ
අබේවික්‍රම,අබේවික්‍රම,අබේවික්‍රම
පල්ලික්කොන්ඩ,පල්ලික්කොන්ඩ,පල්ලික්කොන්ඩ
ජයමාන්න,ජයමාන්න,ජයමාන්න
උඩහ,දුව,උඩහ
මාමඬලේ,මාමලේ,මාමලේ
මදුෂංඛ,මදුෂඛත්‍ය,මදුෂබඛ
වත්සලා,චන්සලළා,වත්සලා
වීරනාරායන,චීරනාරායන,වීරනාරායන
බණ්ඩාර,බණ්ඩාරං,ඞඇබණ්ඩාර
ඇල්පිනෝනා,ඇල්පිනෝනා,ඇල්පිනෝනා
ලෙච්චමන්,ලෙච්චමන්,ලෙච්චමන්
ජයසූරිය,ජයසූරය,ඬශජයසූරිය
මඩවල,මඩවල,මඩවල
අසමානගේ,අසමානගේ,අසමානගේ
මුහයිදීන්,මුහයිදීන්,මුහයිදීන්
සරවනදේවි,සරචනදේවි,සරවනදේවි
වනසිංහ,වනසිංහ,ශචනසිංංං
පුෂ්ප,පුරප,පුෂ්ප
පූපාලපිල්ලෙයි,පූපාලපිල්ලෙයි,පූපාලපිල්ලෙයි
වින්සන්,චින්සන්,වින්සන්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
වයිරමුත්තු,වචයිරමුතතු,වසිරමුත්තු
ප්‍රියදර්ශණි,පියදර්ශණි,ප්‍රියදර්ශණි
ජවරන්ගේ,ජවරන්ගේ,ජචරන්ගේ
තෙන්න්කෝන්,තෙන්න්කෝන්,තෙන්න්කෝන්ං
මධුභාෂන,මධුනහාෂනන,මධුභාෂන
පතිරණලාගේ,පනිරණලාගේ,පතිරණලාගේ
අසනාර්,අසනාර්,අසනාර්
ජයවර්ධන,ජයවර්ධන,ජයවර්ධන
නානායක්කාර,නානායක්කාර,නානායක්කාර
මොහමඩ්,මොහමඩ්,මොහමඩ්
අබ්දුල්,අබ්දුළ්,අබදුල්
ආෆියා,ආෆියා,ආෆියා
ලෙස්ලි,ලෙස්ලිං,ඞඨලෙස්ලි
ශ්‍රීනාත්,ංශ්‍රීින්න්,ශ්‍රීනාත්
සමීම්,සමීම්,ඞසම්ම්
රණසිංහ,ඛඞඝරණසිංහ,ේඞඉරණසිංහ
දීවල,ඉදිව්ල්‍ර,දිරල
දිසනායක,ද්‍රිසනායක,දිසනායක
ප්‍රනාන්දු,ප්‍රනාන්ද්‍ර,ඞඉප්‍රනාන්ද්‍රු
කෞෂාන්,කෞෂාන්,කෞෂාන්
විතාරණ,චිතාරරා,විතාරණ
සාජීතා,සාපීතා,සාජිතා
ඕවියම්,උඈඕවියම්,ඔඕවියම්
මුනසිංහ,මුනසිංහ,ඞඇඉමුනසිංහං
රේනුකා,ේඞඨඇරේනුකා,රෙනුකා
අමිල,අම්ම,අමිලා
අතපත්තු,අතපත්තු,අතපත්තු
ආරච්චිගේ,ආරච්චිගේ,ඞආරච්චිගේ
රොසලින්,රොසලින්ං,රොසලින්ං
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
යාපාගේ,යාපාගේ,ඞඝඛයාපාගේ
බෙරකාරයාගේ,බෙරකාරයාගේ,බෙරකාරයාගේ
ලක්මාලි,ලක්මාලි,ඡලක්මාලි
කුෂාන්,කුෂාන්,කුෂාන්
කුමාර,කුමාර,කුමාර
මානිකරාසා,මානිකරාසා,මානිකරාසා
බිංදු,බදු,බිදු
නෙලුම්,ඛඞඝනෙලුම්,නෙලුම්
ප්‍රනාන්දු,එළ්‍රනාන්දු,ප්‍රතාන්ද්‍රං
අන්දායන,අන්දායන,අන්දායය
ඩිලුෂි,ඩිළඳුෂි,ඩ්‍රිලුෂි
ශෂිකලා,උනෂිකලා,ඞශශෂිකලාං
කඩපිටිය,කඩපිට්ය,කඩපිටිය
මීගහ,මීච්හ,මීගග
ආරච්චිගේ,ආරච්චිගේ,ඞඝආරච්චිගේ
නිරෝෂා,ඞනිරෝෂා,ඞනිරෝෂා
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දෙද්දූවගේ,දෙද්දූවගේ,දෙද්දූවගේ
මධුසංඛ,මධුසංඛ,මධුසංඛ
පියල්,පියල්,පියල්
රූපසිංග,ඞශඈරෑපසිංග,රූපසිග
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
පියසේන,පියසේන,ඞඇපියසේන
ගොඩගේ,ගොඩගේ,ගොඩගේ
මල්ලිකා,මල්ලිකා,ේඞඝමල්ලිකා
පත්තිනිගේ,පත්නිනිගේ,පත්තිනිගේ
කුමාර,තමාර,ඞඝකුමාර
හේනේපොලගේ,හේනේපොලගේ,ගේනේපොලගේ
ගොඩාමුනි,ගොඩාමුනි,ගොඩාමුනි
සෝමවංශ,සෝමවංශ,සෝමවංශ
ඉෂාර,ඞඉෂාර,ඉෂාර
කුමාර,කුමාර,කුමාර
එරමුදුගහ,චිරමුදුගනග,ඈඇසඑඑරමුදුගග
තරංග,තරංග,යතරං
නලින්,නලින්,ඞනලින්
ජෙස්මිනා,ඞජපෙස්ම්නා,ජෙස්මිනා
අප්පුහාමිලාගේ,අප්ථුහාමිලාගේ,අප්පුහාමිලාගේට
රෝහිනී,ඛේඝඞඈඋජරෝහිනී,රෝහිනී
චමත්කා,චමත්කා,චමත්කා
අමරවංශ,අමරවංශ,ඞඅමරවංශ
නදීෂානි,නදීෂානි,ේසඞහතනදීෂානි
සුබාස්කරන්,සුබාස්කරන්,සුබාස්කරන්
විසාකා,විසාකා,විසාකා
තුෂිත,තමත්,තුෂ
රාජරත්න,ඊරාජරත්න,ඞශඈරාජරත්න
ප්‍රදීප්,ප්‍රුදුප්,එප්‍රුදීජ
ඇන්තනී,ඇන්තනී,උඈඇන්තනී
සන්දානලඩ්සුමි,සන්දානලඩ්සුවි,සන්දානලඩ්සුම්
නිශාන්ත,නිශාන්ත,නිශාන්ත
බන්දුල,බන්දුල,බත්දුල
පත්මාංගනී,පත්මාංගනී,ඞශඈජපත්මාංගනී
ආරච්චිගේ,ආරච්චිගේ,අආරච්චිගේ
කලෙයිරායි,කලෙයිරායි,කලෙයිරායි
යහියා,සභියා,යහියා
කරුනානායක,කරැනානායක,කරුනානායක
අනුරුද්ධිකා,අනුරැද්ධිකා,අනුරුද්ධිකා
සමන්,සමන්,සමන්
දිස්නා,දිස්නා,දිස්නා
අලහකෝන්,අලහකෝන්,අලහකෝන්
ලරිෆ්,ලර්ථ්,ලරෆ්
මැණිකේ,මැණිකේ,මැණිකේ
අනුෂා,අනුෂා,අනුෂා
මොහමඩ්,මොහමඩ්,මොහමඩ්
රාජපක්ෂ,රාජපක්ෂ,රාජපක්ෂ
නුවන්,නුවන්,නුවන්
ගංහේවාගේ,ගංහේවාගේ,ගංහේවාගේ
පරගහපැලේ,පරගහපැලේ,පරගගපැලේ
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්දු
ලීලාවති,ලීලාවවි,ලීලාවතී
තිලක,තිලක,තිලක
සිල්වා,සිල්වා,ඞඛසිල්වා
රමණී,රම,රමා
අනුරංග,අනුරංග,අනුරාග
නවරත්න,නවරත්න,නවරත්න
ජානක,ජානන,ජාන
සඳරුවන්,සඳරැවන්,සදරුවන්ං
මැණිකේ,මැණිකේ,ඞමැණිකේ
ජයසිංහ,ජයසිංහ,ජයසිංහ
දිනේෂ්,දිනේෂ්,දිනේෂ්
සරත්,සරත්,සරත්
ධනුසේකර,ධනුසේකර,අධනුසේකර
විජෙයරාසා,චිජෙයරාසා,විජෙයරාසා
ලක්ෂිකා,සඋලකෂිකා,ඞගලක්ෂිකා
දර්ශනී,දර්ශනී,දර්ශ
බාලසරස්වතී,බාලසරස්වතී,බාලසරස්වතී
උවිඳු,උුව්ළද්‍ර,උච්දු
පිලිප්පැන්ගේ,පිලිප්පැන්ගේ,පිලිප්පැන්ගේ
නඩේසන්,නඩේසන්,නඩඬේසන්
දයාරත්න,දයාරත්න,දයාරත්න
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රජිත,රජන,රජිත
ජයසිංහ,ජයසිංහ,ජයසිං
හමීඩ්,තම්ඩ්,හම්ඩ්
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
නාවින්නේ,නාවින්නේ,නාවින්නේ
සිසිර,හිසිරු,සිසි
රාසිනි,රාසිනි,රාසිනි
වසන්ති,ථඉවසන්නි,සඞඑවසන්ති
දිඹුල්ගහගෙදර,දිඹුල්ගනගෙදර,දිඹුල්ගගගෙදර
අමරසිරි,අමරසිරි,අමරසිරි
ලියනගේ,ලියනගේ,ලියනගේ
කුමාර,කුමාර,කුමා
ශවීන්,ශවන්,විත්
චන්දන,චන්දන,ඞඝඑචන්දනා
යසාරා,සසාරා,යසාරා
සුමිත්,සුම්ත්,ඛෞඞඝසුමිත්
කල්පනි,කල්පනි,කල්පනි
රසාංජලි,ඈරසාංජලි,ශඇජථරසාංජලි
සුරවීර,සුරව්ර,සුරවීර
මැස්ටියගේ,මැස්ටියගේ,මැස්ටියගේ
ලහිරු,ලහිරු,ලසිරු
තාබුගල,තාබුගග,තාබුගුශල
වික්‍රමසිංහ,වචික්‍රමසිංං,වික්‍රමසිංං
හඳුගලගේ,හළඳුගලගේ,හඳුගලගේ
ඇල්ල,ඇල්ල,ඇල්ල
අරුන්,අරුන්,අරුන්
ඩඩ්ස්ටන්,ඩඩ්ස්ටන්,ඩඩ්ස්ටන්
නුවන්,නුවන්,නුවන්
දිසානායක,දිසානායක,දිසානායක
අසිත,ජෙසිත,අසිත
සජිත්,සපිත්,සජිත්
ෆාහීම්,ෆාහ්ම්,ඞෆාහ්ම්
මනිවන්නන්,මනිවන්නන්,මනිවන්නන්
ගයානි,ගලානි,ගශානි
දේවසුරේන්ද්‍ර,දේවසුරේන්දු,දේවසුරේන්ද
ලේකමලාගේ,ලේකමලාගේ,ලේකමලාගේ
කුමාර,බුමාර,කුමාර
තංගවේළු,නංගවේළ්,තංගවේර
සලිත්,ඞඇගසලිත්,ඛෞඛඝඞසලිත්
හඳුන්,නඳුන්,හඳුන්
රාජපක්‍ෂ,රාජපක්ෂ,රාජපක්ස
දුෂාන්ත,ඞශදුෂාන්න,දුෂාන්තං
එරික්,විර්්,එති
ධනුෂ්,ඩනුෂ්,චනුෂ්
වන්නිසිංහ,වචන්ඞෆිසිංහ,ඞවනිනිසිංහ
සීලරතන,අඟසීලරතන,සීලරතන
අඹගහවත්තේ,අඹගනවත්තේ,අඹගහවත්තේට
ජයන්තා,ජයන්තා,ජයන්තා
මධුභාෂණි,මධුභාෂණි,මධුභාෂණි
පොල්ගහතැන්නේගෙදර,පාල්ගහතැන්නේගෙද,පාල්ගහතැන්නේගෙද
අචිනි,අචිනි,ඞශඉඅචිනි
යටවර,යටවර,යුටවර
ගමගේ,ගමගේ,ගමගේ
ධනංජය,ධනංජය,ේඈධනංජයය
ගුණදාස,ගුණදාස,ඞගුණදාස
සුමිත්‍රා,සුම්බ්‍රා,සුමිත්‍රා
සලීම්,සඳම්,සලීම්
සඳුනිකා,සඳුනිකා,ඛේඞසසඳුනිකා
පට්ටානි,පට්ටානි,පටටානි
දොඹගමුගම්මනබඩල්ගේ,ාඔගමුගම්මනබඩල්,දාඹගමුගම්මනබඩල්ද
මොහමඩ්,මොහමඩ්,ඞමොහමඩ්
රසුල්ලා,ඇඉරසුල්ලා,ඞේඞරසුල්ලා
බංඩාරලාගේ,බංඩාරලාගේ,බංඩාරලාගේ
දේවිකා,දේවිකා,ඛේසඞදේවිකා
වීරක්කොඩිගේ,වීරක්කොඩිගේ,වීරක්කොඩිගේ
ගමගේ,ගමගේ,ගමගේ
ඉරේෂා,ඞඔඉරේෂා,ඉරේෂා
සෙනෙවිරත්න,සෙනෙවිරත්න,සෙනෙවිරත්න
පෙරේරා,පෙරේරා,ඞපෙරේරා
සිල්වා,සිල්වා,ඞඝසිල්වා
මුනාවරා,මුනාවචරා,මුනාවරා
දිනේෂ,දිනේෂ්,දිනේෂ
රසාංගිකා,රසාංගිකා,රසාංගීකා
නිලුෂා,නිලූෂා,නිලූෂා
මාරසිංහ,මාරසිංහ,මාරසිංහ
ගයාන්,ගයාන්,ගයාන්
ඉරිප්පුගේ,ඉර්ප්ථුගේ,ඉරිප්පුගේ
ජයමහ,ජයමග,ඞජයමහ
හෙට්ටිආරච්චිගේ,හට්ටිආරච්චිගේ,හෙට්ටිආරච්චිගේ
ඥාණප්‍රකාසම්,ඥාණප්‍රකාසම්,ඥාණප්‍රකාසම්
රත්නායක,රත්නායක,රත්නායක
මඩවල,මඩවල,මඩවල
මකුලේමඩ,මකුලේමඩ,හතමකුලේමඩ
පුෂ්කරන්,පුෂ්බරන්,පුෂ්කරන්
සුනිල්,සුනිල්,ඞසුනිල්
ආරච්චිලාගේ,ආරච්චිලාගේ,ආරච්චිලාගේ
දේවින්ද්‍යා,දේචින්ද්‍යා,දේවින්ද්‍යා
වන්නි,වන්නි,චන්නි
අම්පෙගම,අම්පෙගම,අම්පෙගම
ඩිනුෂ්,ඩිනුෂම්,ඩිතඡ
පිරිදවුස්,ිර්දුවුහ්,පිරිදවුස්
සුජීවා,සුජීවා,සුජීවා
බුද්ධිකා,බුද්ධිකා,බුද්ධිකා
ජනනී,පනනී,ජනන
විජේරත්න,විජේරත්න,විජේරත්න
ඇන්තනී,ඇන්තනී,ඇන්තනී
ප්‍රදීප්,ප්‍රදිජ්,ප්‍රදීජු
තිසවලංගු,තිසවලංගු,ඞතනිසවලංගු
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
දළුගොඩ,දුළුගාඩ,දඵගොඩ
ඇමටියගොඩ,ඇමටියගොඩ,ඇමටියගොඩ
සිල්වා,සිල්වා,සිල්වා
පතිරනගේ,පතිරනගේ,පතිරනගේ
වඩුගේ,වඩුගේ,වඩුගේ
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ලක්ෂාන්,ලක්ෂාන්,ලක්ෂාන්
දේවයලාගේ,දේවයලාගේ,දේවයලාගේ
කනකරාසා,කනකරාසාං,කනකරාසා
මලින්ද,මලින්ද,මලින්ද
නුවන්,නුවන්,නුවන්
හේවගේ,ේශහේවගේ,හේවගේ
වන්නිආරච්චි,චන්නිආරච්චි,වන්නිආරච්චි
සේනාරත්න,සේනාරත්න,සේනාරත්න
ලිස්ලින්,ලිස්ලින්,ලිස්ලින්
කොස්තා,බොස්තා,කොස්තා
වකීල්,චබල්,වචතිල්
අප්පුහාමිල්ලාගේ,අප්පුහාමිල්ලාගේ,අප්පුහාමිල්ලාගේ
අබේගුණවර්ධන,අබේගුණවර්ධන,අබේගුණවර්ධන
පාලිත,පාලි,පාලිත
පේඩිගේ,පේඩිගේ,ඞශජපේඩිගේ
ජීවන්ති,වපීචන්ති,ඛඞඝඔජීිවන්ති
සේනානායක,සේනානායක,සේනානායක
පතිරගේ,පතිරගේ,පතිරගේ
කුමාර,මාර,කුමාර
දහනායක,දහනායක,දහනායක
පුවිරාජා,පුවිරාජා,පුවිරාජා
විජේතුංග,වචිපේතුංග,ඞචිපේතුංග
කුමාරි,කුමාර්,කුමාරි
කන්දෙ,කන්ද,කන්දෙ
අරුණි,අරුණිං,අරුණි
කුමාරන්,කුමාර්,කුමාරන්
ප්‍රියංගනී,සඇජප්‍රියංගනී,ප්‍රියංගනී
ආරච්චි,ආරච්ච්,ආරච්ච්
හෙට්ටි,හෙට්ටි,හට්ටි
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ශාමිතා,ශාම්තා,ශාම්තා
සෙත්මි,සෙත්ම්,ඞේසඞඛසෙත්ම්ි
කජුගස්වත්තගේ,කපුගස්වත්තගේ,කජුගස්චත්තගේ
ප්‍රියදර්ශනී,ප්‍රියදර්ශනී,ප්‍රියදර්ශනී
සම්පත්,සඅක්‍සසම්පත්,ඞසම්පත්
වික්ටෝරියා,වික්ටෝරයා,වික්ටෝරියා
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
පුවක්පිටියගේ,පුචක්පිටියගේ,පුවක්පිටියගේ
කිරාදේවයලාගේ,කිරාදේවයලාගේ,කිරාදේවයලාගේ
සුනිල්,සුනල්,ඞසුනිල්
ප්‍රනාන්දු,ප්‍රනාන්දු,ප්‍රනාන්දු
සිල්වා,සිල්වා,සිල්වා
රූබන්,රබන්,රූබන්
අජන්ත,අජන්ත,අජන්ත
ගෙදර,ගෙර,ශෙදර
උදය,එය,උදය
මොහොමඩ්,මොහොමඩ්,මොහොමඩ්
පාතිමා,පාතිමා,ඛඛඈඨපාතිමා
සසිකලා,සසිකලා,ඞසසිකලා
ලක්ෂාන්,ලක්ෂාන්,ඨජලකක්‍ෂාන්
අලුත්,අඳුත්,අලුත්
දනුෂ්ක,උශදනුෂ්ක,දනුෂ්ක
සමිත්,සමිත්,සමිත්
ලොකුවැල්ලමුර,ලොකුවැල්ලමුර,ලොකුවැල්ලමුර
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
ගුණසේකර,ගුණසේකර,ඞගුණසේකර
රෝහිණී,උරෝහීට,රෝග
උතුමා,උතුමා,උතුමා
හේවාතන්ත්‍රිගේ,හේවානන්තිගේ,හේවාතන්තිගේ
වෙල්ලප්පුලි,වෙල්ලප්පුලි,වෙල්ලප්පුලි
තර්සනා,තර්සනා,තරසනා
අතුල,අතර,අතුලු
තිමාලා,චිමාලා,තිමාලා
මිරින්ඩා,මිරින්ඩා,ඛඞඝමිරින්ඩා
වීබද්දේගේ,විීබද්දේගේ,වීබද්දේගශේ
මීගම්මන,මීගම්මමා,ඤඝමීගම්මම
ප්‍රියමන්ත,ප්‍රියමන්න,ප්‍රියමන්ත
වාඩිගේ,වාඩිගේ,වාඩිගේ
ගෙදර,ගෙදර,ගෙදර
ෂාමේල්,ඛඞෂාමේල්ං,ඞෂාමේල්
අරුමයිනායගම්,අරැමයිනායගම්,අරුමයිනායගම්
පෙරේරා,පෙරේරා,පෙරේරා
විජිතා,ච්පිතා,චිජතා
ප්‍රේමසාර,අරප්‍රේමයාර,ප්‍රේමසාර
තුෂලි,බරි,තුලයි
ගීමුණි,ගීමුනි,ගීමුනි
දොම්මා,ේදොම්මා,ඞඞඈදොම්මා
ගිරංග,ගිරංග,ගිරංග
විජේරත්න,චිජේරත්න,විජේරත්න
උවගේන්ති‍රන්,උවගේන්තිරන්,උවගේන්තිරන්
චන්ද්‍රතිලක,චන්දුතිලල,චන්දූතිලය
දළුවත්තලාගේ,දළුවත්තලාගේ,දථුවත්තලාගේ
සංගප්පුලිරාලලාගේ,සංගප්පුලිරාලලාගේ,සංගප්පුලිරාලලාගේ
ඤාණාලංකාර,ඤාණාලංකාර,ඤාණාලංකාර
පලවාසම්,පලවාසම්,ඞඈපලවාසම්
සිල්වා,සිල්වා,සිල්වා
දිසානායක,දිසානායක,දිසානායක
නවගමුව,නවගමුව,ඬශනවගමුව
මැදවැවේගෙදර,මැදවැවේගෙදර,මැදවැවේගෙදර
වීරසූරිය,වීරසුර්ය,වීරසූරිය
බණ්ඩාර,ේඞබණ්ඩාර,ඞඝබණ්ඩාර
මොහමඩ්,මොහමඩ්,ඞඈමොහමඩ්
කල්‍යාණවතී,කලනණවනී,කල්‍යාණවතී
හසිනිකා,හසිනිකා,ේසඞහසිනිකා
තරිඳු,එඅර්ල්‍ර,තරිදු
බංඩාර,බංඩාර,ඞබංඩාර
ගෙදර,ගෙදර,ගෙදර
මංජුල,මංජුළ,ඞමංජුල
මියන,මියන,මියයන
සහප්කාන්,සනපජ්කාන්,ඞසහප්කාන්
නිරෝෂා,ඞනිරෝෂා,ඞනිරෝෂා
රුද්‍රිගු,එසිගනු,රලදිගු
කංකානම්ගේ,කංකානම්ගේ,කංකානම්ගේ
බෝගහවත්තගේ,බෝගනවත්තගේ,බෝගගවත්තගේ
බාලමුරුගන්,බාලමුරැගන්,බාලමුරුගන්
තුරුනි,බරුනි,තුරුනි
බස්නායක,බස්නායක,බස්නායක
කරුණාතිලක,කරුණානිලක,කරුණාතිලක
සෙනෙවිරත්න,සෙනෙවිරත්න,සෙනෙවිරත්න
සුමිත්‍රා,සුමචා,සුමිත්‍රා
අල්විස්,අල්විස්,අල්විස්
වික්‍රම,විටම,වික්‍රම
පුස්සවල,පුස්සවල,පුස්සවල
හේරත්,හේරත්,හේරත්
සාලිය,සාලිය,සාලිය
තිසේරා,තිසේරා,තිසේරා
ඔවිලානහේ,ඔවිලානහ්ේ,ඔවිලානහේ
ඉත්තපාන,ශමේතපාන,ඞඉත්තපාන
කුගේනාදන්,කුගේනාදන්,කුගේනාදන්
කුමාරි,කුමාර්,කමාරි
පොල්කොටුවේ,මපොල්කොටුවේ,පොල්කොටුවේ
ටෙක්ලා,ඉචෙක්ලා,ඞඝටථටෙක්ලා
හර්ෂණි,භර්ෂනි,හර්ෂනී
එම්මෑනුවෙල්ගේ,චිම්මෑනුවෙල්ගේ,එම්මැනුවෙල්ගේ
පුෂ්ප,පුෂ්ප,පුෂ්ප
අරෆත්,අරෆන්,අරෆත්
මල්ලවආරච්චි,මල්ලවආරච්චි,මල්ලවආරච්චි
මාරසිංහ,ඞමාරසිංහ,මාරසිංහ
ගීකියනගේ,ගීකියනගේ,ගීතියනගේ
කුමාර,කුමාර,කුමාර
මොහමඩ්,මොහමඩ්,මොහමඩ්
මැන්ඩිස්,මැන්ඩ්ස්,ඛේසමැන්ඩ්ස්
සෝමාවතී,සෝමාවතී,සෝමාවතී
නිරෝෂා,ජකනනිරෝෂා,නිරෝෂා
පබෝධා,පබෝධා,පබෝධා
නදීෂානි,නදීෂානි,නදීෂානි
හාලිරා,භාලුිර්ා,භාලිරා
කුමාරවතී,කුමාරවනී,කුමාරවතී
මුදියන්සේලාගේ,මුදියන්සේලාගේ,මුදියන්සේලාගේ
රණසිංහ,රණසිංහ,ඛේසඝරණසිං
ධනුෂ්ක,ේසඈධනුෂ්ඛ,ධනුෂ්ක
තරංග,තරංග,තරං
පීටර්,යපිටර්,පිර
ප්‍රියලාල්,ප්‍රියලාල්,ප්‍රියලාල්
විදාන,විදාන,වචන
අනුල,ඬඞසඅඅනුළ,අනුල
පසිදු,පසු,පසිදු
අබ්දුල්,අබදුල්,ඞඅබදුල්
අබ්දුල්,ඞඅබදුල්,අබ්දුල්
